id,title,summary,text,provement,label,time
1264,从世卫组织区域看，美洲地区新冠肺炎确诊病例超812万，达8121700例，比前一日增加173187例,报告显示，截至欧洲中部时间24日10时（北京时间16时），全球报告新冠肺炎确诊病例较前一日增加284196例，全球确诊病例达15296926例,【世卫组织：#全球单日新增确诊超28.4万例创新高#，#全球单日新增新冠死亡近万例#】7月24日，世卫组织发布第186号新冠肺炎疫情报告。报告显示，截至欧洲中部时间24日10时（北京时间16时），全球报告新冠肺炎确诊病例较前一日增加284196例，全球确诊病例达15296926例；死亡病例达628903例，较前一日增加9753例。从世卫组织区域看，美洲地区新冠肺炎确诊病例超812万，达8121700例，比前一日增加173187例；美洲地区死亡病例325625例，比前一日增加7663例。（人民日报记者张朋辉）,[],1,2020/7/25 6:52
1265,【#青海连续四天无新增病例#】记者从青海省卫健委获悉，2月9日0-24时，青海省报告新型冠状病毒肺炎新增确诊病例0例，新增重症病例0例，新增死亡病例0例，新增出院病例0例,截至2月9日24时，青海省累计报告新型冠状病毒肺炎确诊病例18例，其中：重症病例1例，死亡病例0例，出院病例3例,【#青海连续四天无新增病例#】记者从青海省卫健委获悉，2月9日0-24时，青海省报告新型冠状病毒肺炎新增确诊病例0例，新增重症病例0例，新增死亡病例0例，新增出院病例0例。当日无新增确诊病例和疑似病例。青海已连续四天无新增病例。截至2月9日24时，青海省累计报告新型冠状病毒肺炎确诊病例18例，其中：重症病例1例，死亡病例0例，出院病例3例。累计确诊病例中，西宁市15例，海北州3例，尚有15例确诊患者住院治疗。目前累计追踪到密切接触者433人，已解除医学观察45人，尚有388人正在接受医学观察。（姜峰）,[],1,2020/2/10 8:56
1266,这是#专属武汉的阳台书画展#】防疫期间，许多宅在家的武汉市民和艺术工作者，用手中的纸笔，以特别的方式向战疫一线的医务工作者、社区工作者、志愿者、下沉党员干部及公安民警“致敬”,在自家的阳台上，展览起一幅幅动人的战疫之作,【看！这是#专属武汉的阳台书画展#】防疫期间，许多宅在家的武汉市民和艺术工作者，用手中的纸笔，以特别的方式向战疫一线的医务工作者、社区工作者、志愿者、下沉党员干部及公安民警“致敬”。在自家的阳台上，展览起一幅幅动人的战疫之作。#武汉又要见面了#，加油！O阳台上的书画战疫 ​​​​,[],1,2020/4/6 13:46
1267,【#人民直播#：#湖北疫情防控工作发布会#】2月24日下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第31场新闻发布会，介绍咸宁市新冠肺炎疫情防控工作和云南省对口支援工作情况,L云南网的微博视频 . ​​​​,【#人民直播#：#湖北疫情防控工作发布会#】2月24日下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第31场新闻发布会，介绍咸宁市新冠肺炎疫情防控工作和云南省对口支援工作情况。@人民日报 为您直播，敬请关注！ L云南网的微博视频 . ​​​​,[],1,2020/2/24 16:00
1268,这将是#G20首次举行领导人视频峰会#，也是自疫情暴发以来，习近平主席出席的首场重大多边活动,【#中方对G20特别峰会的3个期待#】G20领导人应对新冠肺炎特别峰会将于3月26日举行，习近平主席将出席峰会,【#中方对G20特别峰会的3个期待#】G20领导人应对新冠肺炎特别峰会将于3月26日举行，习近平主席将出席峰会。这将是#G20首次举行领导人视频峰会#，也是自疫情暴发以来，习近平主席出席的首场重大多边活动。加强团结，加强合作，加强协调，中方愿与G20其他成员共同努力，推动峰会取得积极成果↓↓↓  L人民日报的微博视频,[],1,2020/3/25 19:21
1269,【#德国最大肉联厂感染人数持续上升#：730人核酸检测阳性】德国《每日镜报》18日夜间报道称，截至当地时间18日夜间，#德国最大肉联厂730名员工感染新冠#病毒,该企业安排全部5300多名员工进行新冠病毒检测，在已经出炉的1106份检测结果中，阳性占730份,【#德国最大肉联厂感染人数持续上升#：730人核酸检测阳性】德国《每日镜报》18日夜间报道称，截至当地时间18日夜间，#德国最大肉联厂730名员工感染新冠#病毒。该企业安排全部5300多名员工进行新冠病毒检测，在已经出炉的1106份检测结果中，阳性占730份。报道称，目前涉事企业尚未完全关闭，仍有工人在加工肉制品并运往超市。通尼斯集团表示，完全关闭肉联厂可能需要两周时间。（央视）,[],1,2020/6/19 7:45
1270,这名#CNN记者重返武汉后介绍中国健康码#，还介绍了中国的公众戴口罩情况和应对境外输入措施,【#CNN记者时隔三个月重返武汉#：有点超现实】22日，一名CNN记者时隔近三个月后重返武汉，向观众展示了武汉现在恢复的状况,【#CNN记者时隔三个月重返武汉#：有点超现实】22日，一名CNN记者时隔近三个月后重返武汉，向观众展示了武汉现在恢复的状况。这名#CNN记者重返武汉后介绍中国健康码#，还介绍了中国的公众戴口罩情况和应对境外输入措施。他说，回想起接到电话被要求离开武汉的那天，再看到眼前这一切，真有点超现实。L微丢的微博视频,[],1,2020/4/23 17:13
1271,#组图回顾武汉战疫76天#】1月23日，封一座城，护一国人,疫情终会过去，可这些日子，我们永远记得↓↓#武汉战疫日记# ​​​​,【转发铭记！#组图回顾武汉战疫76天#】1月23日，封一座城，护一国人；4月8日，大城重启，云开月明。76天里，14亿人日夜牵念，无数人挺身而出，拼了命地为武汉搏出了一个春天。疫情终会过去，可这些日子，我们永远记得↓↓#武汉战疫日记# ​​​​,[],1,2020/4/11 22:20
1272,【#托福取消三月份考试#】据TOEFL托福考试官方社区 ，根据当前中国各省市针对新型冠状病毒疫情突发公共卫生事件一级响应的要求，托福考试决定取消在中国大陆地区三月份所有考试,至此，中国大陆地区二、三月份所有托福考试均已取消,【#托福取消三月份考试#】据TOEFL托福考试官方社区 ，根据当前中国各省市针对新型冠状病毒疫情突发公共卫生事件一级响应的要求，托福考试决定取消在中国大陆地区三月份所有考试。至此，中国大陆地区二、三月份所有托福考试均已取消。所有原定于3月考试的考生可以免费转考至其他月份。 ​​​​,[],1,2020/2/18 7:43
1273,水下失重训练是众多训练科目中的一项，航天员通过在中性浮力水槽中的训练，掌握失重状态下运动的协调性和姿态控制，以及空间运动、空间操作、运送货物和维修作业等活动的方法与技巧,#航天员水下失重训练画面#】过去一年间，航天员全力备战空间站任务，新冠肺炎疫情暴发以来，全体航天员一直都处于隔离训练状态,【大片感！#航天员水下失重训练画面#】过去一年间，航天员全力备战空间站任务，新冠肺炎疫情暴发以来，全体航天员一直都处于隔离训练状态。水下失重训练是众多训练科目中的一项，航天员通过在中性浮力水槽中的训练，掌握失重状态下运动的协调性和姿态控制，以及空间运动、空间操作、运送货物和维修作业等活动的方法与技巧。辛苦了！@我们的太空,[],1,2020/5/27 10:41
1274,国家、省、市专家组成联合医疗专家组，对伤员逐一会诊评估，实施一人一策，密切监测伤情变化，动态调整完善救治方案，全力救治，同时严格做好救治医务人员传染病防护和医院感染防控工作,【#卫健委调派18人专家组支援泉州#开展坍塌事故救治，#坍塌事故伤员已在4家医院治疗#】据@健康中国 ，3月7日晚，福建省泉州市鲤城区一酒店（新冠肺炎密切接触者医学隔离观察点）发生坍塌事故,【#卫健委调派18人专家组支援泉州#开展坍塌事故救治，#坍塌事故伤员已在4家医院治疗#】据@健康中国 ，3月7日晚，福建省泉州市鲤城区一酒店（新冠肺炎密切接触者医学隔离观察点）发生坍塌事故。国家卫生健康委高度重视，迅速调派两批国家级医疗卫生应急专家组共18人，支援当地开展伤员救治等卫生应急处置工作。第一批专家组7日晚从福州、厦门就近派出，由福建医科大学附属协和医院、附属第一医院和厦门大学附属医院的重症医学、创伤骨科、心理干预、院感防控等多专业14名专家组成。第二批专家组8日早从广州出发，由中山大学附属第一医院重症医学、神经外科、创伤骨科、胸外科专业4名专家组成。目前，事故伤员分别在泉州市4家医院住院治疗。国家、省、市专家组成联合医疗专家组，对伤员逐一会诊评估，实施一人一策，密切监测伤情变化，动态调整完善救治方案，全力救治，同时严格做好救治医务人员传染病防护和医院感染防控工作。,[],1,2020/3/8 9:43
1275,第三批专家组由国家卫生健康委员会组建，福建省卫健委选派，分别来自福建省立医院、福建省疾病预防控制中心和福州肺科医院以及福建省卫生健康委、福建省人民政府外事办公室，抵意后主要在意大利托斯卡纳大区协助开展新冠肺炎疫情防控工作,#第三批中国抗疫医疗专家组抵达米兰#】意大利时间3月25日16时45分（北京时间25日23时45分），第三批中国赴意大利抗疫医疗专家组一行14人携大批医疗物资飞抵意大利米兰，物资包括呼吸机、监护仪等当地急需的医疗救治物品及常用药品,【等你们平安回来！#第三批中国抗疫医疗专家组抵达米兰#】意大利时间3月25日16时45分（北京时间25日23时45分），第三批中国赴意大利抗疫医疗专家组一行14人携大批医疗物资飞抵意大利米兰，物资包括呼吸机、监护仪等当地急需的医疗救治物品及常用药品。第三批专家组由国家卫生健康委员会组建，福建省卫健委选派，分别来自福建省立医院、福建省疾病预防控制中心和福州肺科医院以及福建省卫生健康委、福建省人民政府外事办公室，抵意后主要在意大利托斯卡纳大区协助开展新冠肺炎疫情防控工作。（韩硕）,[],1,2020/3/26 6:46
1276,【#意大利关闭生活必需品药品外所有商店#：#意大利累计确诊升至12462例#】据安莎社报，意大利时间3月11日晚，意大利总理孔特宣布，全意大利除生活必需品商店和药房以外，其余商店一律关闭，酒吧、餐馆等也将全部关闭,（人民日报记者韩硕）,【#意大利关闭生活必需品药品外所有商店#：#意大利累计确诊升至12462例#】据安莎社报，意大利时间3月11日晚，意大利总理孔特宣布，全意大利除生活必需品商店和药房以外，其余商店一律关闭，酒吧、餐馆等也将全部关闭。根据当地时间3月11日18时意大利卫生部公布的最近数据，意大利现有新冠病毒患者10590例，死亡827例，治愈1045例，累计确诊感染新冠病毒总人数为12462例，较3月10日18时新增2313例，新增196例死亡病例。（人民日报记者韩硕）,[],1,2020/3/12 6:46
1277,据了解，我国各使馆领馆通过各种渠道为留学人员发放“健康包”，源源不断向中国留学生调配50万份健康包，包括1100多万份口罩、50万份消毒物品及防疫指南等物资,#多地中国留学生晒健康包#】近日，不少留学生收到了来自祖国的温暖，他们纷纷晒出自己收到的健康包,【细理游子绪，菰米似故乡！#多地中国留学生晒健康包#】近日，不少留学生收到了来自祖国的温暖，他们纷纷晒出自己收到的健康包。据了解，我国各使馆领馆通过各种渠道为留学人员发放“健康包”，源源不断向中国留学生调配50万份健康包，包括1100多万份口罩、50万份消毒物品及防疫指南等物资。网友：祖国永远是你们坚强的后盾！O来自中国大使馆的包裹，一秒让人泪奔！,[],1,2020/4/3 8:31
1278,【#经绥芬河输入确诊病例达194例# 中国驻俄领馆提醒勿贸然回国】4月12日，中国驻符拉迪沃斯托克总领馆发布通知：截至目前，通过莫斯科-符拉迪沃斯托克-绥芬河路线输入黑龙江省的新冠肺炎确诊病例已经累计达194例，均为中国籍,总领馆提醒相关中国公民充分考虑疫情形势，特别是莫斯科—符拉迪沃斯托克—绥芬河路线存在的巨大感染风险，切勿尝试经由绥芬河等陆路口岸回国，切勿贸然来到滨海边疆区,【#经绥芬河输入确诊病例达194例# 中国驻俄领馆提醒勿贸然回国】4月12日，中国驻符拉迪沃斯托克总领馆发布通知：截至目前，通过莫斯科-符拉迪沃斯托克-绥芬河路线输入黑龙江省的新冠肺炎确诊病例已经累计达194例，均为中国籍。总领馆提醒相关中国公民充分考虑疫情形势，特别是莫斯科—符拉迪沃斯托克—绥芬河路线存在的巨大感染风险，切勿尝试经由绥芬河等陆路口岸回国，切勿贸然来到滨海边疆区。O网页链接,[],1,2020/4/12 21:35
1279,【#美官员称政府高层对早期疫情预警不屑一顾#】美东时间14日，美国卫生与公众服务部下属生物医学高级研究与开发管理局前主任里克·布赖特博士在出席国会听证时表示，特朗普政府没有及时重视早期疫情预警信号，以阻止新冠病毒在美国的传播,本月5日，布赖特正式向美国特别检察官办公室提交书面举报材料，称上个月自己被解除生物医学高级研究与开发管理局主任的职务，是因为他不愿意将未被证实有效的羟氯喹等药物推广给新冠病毒感染患者,【#美官员称政府高层对早期疫情预警不屑一顾#】美东时间14日，美国卫生与公众服务部下属生物医学高级研究与开发管理局前主任里克·布赖特博士在出席国会听证时表示，特朗普政府没有及时重视早期疫情预警信号，以阻止新冠病毒在美国的传播。他还警告，目前#美国控制疫情的机会之窗正在关闭#，若不在科学的基础上制定一个全国协调的应对方案，美国疫情将会变得更糟，造成前所未有的疾病和死亡。本月5日，布赖特正式向美国特别检察官办公室提交书面举报材料，称上个月自己被解除生物医学高级研究与开发管理局主任的职务，是因为他不愿意将未被证实有效的羟氯喹等药物推广给新冠病毒感染患者。美国总统特朗普此前多次在白宫发布会上推荐羟氯喹药物，引发了大量争议。（胡泽曦）,[],1,2020/5/15 7:20
1280,人们没见到蓬佩奥为应对如此严峻局面想出什么建设性办法，只看到他忙着发声明、发推特，以毫无底线的造谣、泯灭人性的中伤，诬称中国“利用弗洛伊德之死展开虚假宣传”,【人民日报钟声：#蓬佩奥谎言终将败露#】美国国务卿到底是做什么的,【人民日报钟声：#蓬佩奥谎言终将败露#】美国国务卿到底是做什么的？蓬佩奥的所作所为充分表明，他根本无心为美国解忧，只想给世界添乱。当前，美国新冠肺炎确诊病例已接近200万例，#弗洛伊德#之死引发的抗议活动席卷全美已持续两周。人们没见到蓬佩奥为应对如此严峻局面想出什么建设性办法，只看到他忙着发声明、发推特，以毫无底线的造谣、泯灭人性的中伤，诬称中国“利用弗洛伊德之死展开虚假宣传”。说到底，还是那套狂妄、荒诞的“甩锅”推责伎俩——甩不出去的锅，还要拼命甩，令人不齿，也贻笑大方。 °谎言终将败露,[],1,2020/6/11 8:20
1281,转存这份#高考前最后一天的叮嘱#】①考试用品要带全，身份证准考证别忘掉,考前一天，一份#2020高考赶考指南拍了拍你#，转给身边的高考生,【考前必备！转存这份#高考前最后一天的叮嘱#】①考试用品要带全，身份证准考证别忘掉；②建议提前准备口罩；③体温37.3℃以下方可进考场；④饮食不搞特殊化，吃清淡，不贪凉；⑤7月的高考要了解天气预报，预判高温暴雨等极端天气…考前一天，一份#2020高考赶考指南拍了拍你#，转给身边的高考生！,[],1,2020/7/6 7:49
1282,【钟南山：#中国的医务人员从来就是白衣天使#】18日，国家卫健委高级别专家组组长钟南山在发布会上点赞中国医务人员，说了两次“中国的医务人员从来就是白衣天使”,#钟南山点赞医务人员#，你们辛苦了,【钟南山：#中国的医务人员从来就是白衣天使#】18日，国家卫健委高级别专家组组长钟南山在发布会上点赞中国医务人员，说了两次“中国的医务人员从来就是白衣天使”。#钟南山点赞医务人员#，你们辛苦了！ ​​​​,[],1,2020/3/18 17:35
1283,#寻找抗疫平民英雄#【#疫情面前他们护航#】运-20飞行员冯玮，把战友送到抗疫一线，他承诺接他们回家,快递小哥汪勇，接送金银潭医院医务人员上下班，他说自己送的是救命的人,#寻找抗疫平民英雄#【#疫情面前他们护航#】运-20飞行员冯玮，把战友送到抗疫一线，他承诺接他们回家；快递小哥汪勇，接送金银潭医院医务人员上下班，他说自己送的是救命的人；邮车驾驶员其美多吉，从四川疾驰19小时，给武汉运送物资。还有英雄机长、的哥、公交司机…#9个战疫护航人的催泪故事#↓感动，感谢。,[],1,2020/2/17 12:14
1284,【#中国世卫组织联合考察报告发布#：新冠病毒是一种动物源性病毒】据国家卫健委官网，《中国-世界卫生组织新型冠状病毒肺炎（COVID-19）联合考察报告》发布：①#新冠病毒中间宿主尚未查明#,③#新冠肺炎病毒几乎人人易感#，感染后是否具有免疫力需进一步研究,【#中国世卫组织联合考察报告发布#：新冠病毒是一种动物源性病毒】据国家卫健委官网，《中国-世界卫生组织新型冠状病毒肺炎（COVID-19）联合考察报告》发布：①#新冠病毒中间宿主尚未查明#；②中国新冠肺炎的人际传播主要在家庭中发生；③#新冠肺炎病毒几乎人人易感#，感染后是否具有免疫力需进一步研究；④#患者感染后平均5-6天出现症状#，多数为轻症病可痊愈，重症和死亡高危人群为年龄60岁以上。全文链接O网页链接,[],1,2020/2/29 12:28
1285,#20城同时点亮42000张逆行者笑脸#】今晚，@人民日报 联动北京、上海、武汉、长沙、成都、杭州、深圳、西安等#全国20城点亮地标致敬白衣天使#，届时户外大屏将播放4.2万张援鄂医护人员笑脸，照片全部是人民日报记者在抗疫一线拍摄,正在直播↓↓ L人民日报的微博视频 .,【正在直播！#20城同时点亮42000张逆行者笑脸#】今晚，@人民日报 联动北京、上海、武汉、长沙、成都、杭州、深圳、西安等#全国20城点亮地标致敬白衣天使#，届时户外大屏将播放4.2万张援鄂医护人员笑脸，照片全部是人民日报记者在抗疫一线拍摄。幸得有你，山河无恙！正在直播↓↓ L人民日报的微博视频 .,[],1,2020/5/12 20:02
1286,为了防止受阅官兵感染新冠病毒，官兵们需戴口罩和手套进行训练，训练场也要进行消毒，各受阅方队将隔离安置,【#俄罗斯红场阅兵戴口罩彩排#】当地时间6月8日，俄罗斯举行纪念卫国战争胜利75周年#红场阅兵首次彩排#,【#俄罗斯红场阅兵戴口罩彩排#】当地时间6月8日，俄罗斯举行纪念卫国战争胜利75周年#红场阅兵首次彩排#。受阅方队在莫斯科集结，将一直训练到6月15日。为了防止受阅官兵感染新冠病毒，官兵们需戴口罩和手套进行训练，训练场也要进行消毒，各受阅方队将隔离安置。红场阅兵计划于6月24日举行。 L央视军事的微博视频,[],1,2020/6/9 14:03
1287,截至7月17日12时，新疆（含兵团）现有确诊病例6例、无症状感染者11例，均在乌鲁木齐市，现有135人接受医学观察,#新疆抗疫#【#新疆新增新冠肺炎确诊5例#，无症状感染者8例】新疆维吾尔自治区卫生健康委最新通报，7月16日0时至17日12时，新疆维吾尔自治区（含新疆生产建设兵团）报告新增新冠肺炎确诊病例5例、无症状感染者8例，为乌鲁木齐市病例,#新疆抗疫#【#新疆新增新冠肺炎确诊5例#，无症状感染者8例】新疆维吾尔自治区卫生健康委最新通报，7月16日0时至17日12时，新疆维吾尔自治区（含新疆生产建设兵团）报告新增新冠肺炎确诊病例5例、无症状感染者8例，为乌鲁木齐市病例。新增确诊病例和无症状感染者均为接受集中医学观察人员。截至7月17日12时，新疆（含兵团）现有确诊病例6例、无症状感染者11例，均在乌鲁木齐市，现有135人接受医学观察。,[],1,2020/7/17 14:28
1288,【#武汉市集中核酸检测总支出大约9亿元#，费用由政府承担】武汉市委常委、常务副市长胡亚波2日表示，经过10多天努力，武汉市顺利完成集中核酸检测任务，费用由政府承担，通过集中采购降低成本，总支出大约9亿元,#武汉市集中核酸检测排查工作情况# L人民日报的微博视频 ​​​​,【#武汉市集中核酸检测总支出大约9亿元#，费用由政府承担】武汉市委常委、常务副市长胡亚波2日表示，经过10多天努力，武汉市顺利完成集中核酸检测任务，费用由政府承担，通过集中采购降低成本，总支出大约9亿元。#武汉市集中核酸检测排查工作情况# L人民日报的微博视频 ​​​​,[],1,2020/6/2 17:25
1289,【#美国独立日7500人活动不要求戴口罩#】7月4日是美国独立日，3日特朗普来到拉什莫尔山国家纪念公园（总统山）参加庆祝活动并观看了烟火表演,据美媒报道，这场活动预计吸引7500人参加，然而并没有要求民众采取戴口罩、保持社交距离等防疫措施,【#美国独立日7500人活动不要求戴口罩#】7月4日是美国独立日，3日特朗普来到拉什莫尔山国家纪念公园（总统山）参加庆祝活动并观看了烟火表演。据美媒报道，这场活动预计吸引7500人参加，然而并没有要求民众采取戴口罩、保持社交距离等防疫措施。专家担忧#美国独立日庆祝活动或致疫情加剧#。L海客新闻的秒拍视频,[],1,2020/7/5 13:56
1290,【#全球单日新增确诊超15万创新高#，#世卫组织称世界处于新的危险阶段#】世界卫生组织总干事谭德塞6月19日在例行记者会上表示，前一天各国向世卫组织报告确诊病例超过15万例，是疫情暴发以来报告新增确诊病例最多的一天,各国应继续采取保持社交距离，检测、隔离、治疗确诊病例，追踪密切接触者等基本防控措施，尤其是关注难民等脆弱群体,【#全球单日新增确诊超15万创新高#，#世卫组织称世界处于新的危险阶段#】世界卫生组织总干事谭德塞6月19日在例行记者会上表示，前一天各国向世卫组织报告确诊病例超过15万例，是疫情暴发以来报告新增确诊病例最多的一天。新增病例约一半来自美洲地区，南亚和中东也是新增病例较多的地区。谭德塞说，新冠病毒快速传播、威胁生命，当前世界仍然处于新的“危险阶段”。各国应继续采取保持社交距离，检测、隔离、治疗确诊病例，追踪密切接触者等基本防控措施，尤其是关注难民等脆弱群体。（人民日报记者张朋辉）L中报视频的秒拍视频,[],1,2020/6/20 7:01
1291,【#4分半回顾世界战疫时间线#】2019年底至今，一场来源不明的新冠疫情侵袭人类,戳视频，看#世界战疫时间线#↓↓  L人民日报的微博视频 ​​​​,【#4分半回顾世界战疫时间线#】2019年底至今，一场来源不明的新冠疫情侵袭人类。全球战疫仍在继续，这场疫情究竟从何而来需要科学届严谨细致的研究。世界将会怎样，取决于人类的理性、勇气以及相互之间的信任、协作。戳视频，看#世界战疫时间线#↓↓  L人民日报的微博视频 ​​​​,[],1,2020/5/3 17:00
1292,中国工程院院士钟南山讲述自身经历，寄语毕业生：在工作中要学会不满足现状，要学会创新,【#钟南山寄语年轻人要学会不满足#】6月28日，广州医科大学2020年毕业典礼暨学位授予仪式举行,【#钟南山寄语年轻人要学会不满足#】6月28日，广州医科大学2020年毕业典礼暨学位授予仪式举行。中国工程院院士钟南山讲述自身经历，寄语毕业生：在工作中要学会不满足现状，要学会创新。谈到医生工作，#钟南山说在生命面前医生的良心最重要#。#未来你好# L广东台触电新闻的微博视频 ​​​​,[],1,2020/6/28 14:35
1293,9日晚上6点，华山医院援鄂紧急医学救援队前往武昌方舱值守最后一个夜班,从2月4日离沪到3月9日，这支医疗队已在武汉奋战了1个多月,【#在方舱医院的最后一个夜班#】武昌方舱医院于3月10日下午正式关闭。9日晚上6点，华山医院援鄂紧急医学救援队前往武昌方舱值守最后一个夜班。从2月4日离沪到3月9日，这支医疗队已在武汉奋战了1个多月。得知这是最后一个夜班，他们非常激动，但也有些不舍。战疫一线的逆行者，你们辛苦了！请好好休息。  L人民日报的微博视频,[],1,2020/3/10 16:34
1294,【最新：#全球新冠肺炎超649万#】截至北京时间6月4日16时，新冠肺炎影响215个国家和地区，全球累计确诊6490649例，累计死亡386042例,转发关注新冠肺炎疫情全球走势↓↓ ​​​​,【最新：#全球新冠肺炎超649万#】截至北京时间6月4日16时，新冠肺炎影响215个国家和地区，全球累计确诊6490649例，累计死亡386042例。其中，#美国新冠肺炎感染人数超185万#。转发关注新冠肺炎疫情全球走势↓↓ ​​​​,[],1,2020/6/4 18:31
1295,#组图回顾医疗队援鄂82天#】从除夕夜第一批医疗队到达武汉，到4月15日最后一支医疗队撤离，过去两个多月，全国346支国家医疗队、4万2千多名医护人员驰援湖北,#30图定格援鄂医疗队动人瞬间#↓转发，铭记，感谢,【谢谢你们为湖北拼过命！#组图回顾医疗队援鄂82天#】从除夕夜第一批医疗队到达武汉，到4月15日最后一支医疗队撤离，过去两个多月，全国346支国家医疗队、4万2千多名医护人员驰援湖北。他们与本地医护一道，展开了一场艰苦卓绝的湖北保卫战。#30图定格援鄂医疗队动人瞬间#↓转发，铭记，感谢！ ​​​​,[],1,2020/4/16 19:05
1296,【“疫”线vlog | 许雯娇：#98年援鄂护士的一天#】宜兴姑娘许雯娇，是江苏援湖北医疗队里最年轻的一个，刚参加工作一年，98年出生，只有22岁,戳视频，看看#98年援鄂护士一日vlog#↓↓加油,【“疫”线vlog | 许雯娇：#98年援鄂护士的一天#】宜兴姑娘许雯娇，是江苏援湖北医疗队里最年轻的一个，刚参加工作一年，98年出生，只有22岁。听到需要组建医疗队的消息，她第一时间报名。戳视频，看看#98年援鄂护士一日vlog#↓↓加油！  L人民日报的微博视频 ​​​​,[],1,2020/2/23 12:20
1297,【#德国新增确诊5323例新冠肺炎#，#德国累计确诊升至113525例#】根据德国疾病防控机构罗伯特·科赫研究所最新公布的数据显示，截至当地时间4月10日0时，德国共确诊113525新冠病毒肺炎感染病例，其中死亡病例2373例，已有53913例痊愈,德国总理默克尔9日表示，根据最新数据显示，德国抗疫工作已初显成效，新增感染病例数缓慢下降，带来了“谨慎的希望”,【#德国新增确诊5323例新冠肺炎#，#德国累计确诊升至113525例#】根据德国疾病防控机构罗伯特·科赫研究所最新公布的数据显示，截至当地时间4月10日0时，德国共确诊113525新冠病毒肺炎感染病例，其中死亡病例2373例，已有53913例痊愈。较4月9日0时，新增5323例，新增死亡266例。德国总理默克尔9日表示，根据最新数据显示，德国抗疫工作已初显成效，新增感染病例数缓慢下降，带来了“谨慎的希望”。她表示，目前看来，德国没有必要实施更加严格的限制措施，但公民仍需保持警惕并严守规定，否则，已取得的成果很容易毁于一旦，短时间内政府亦不会放松各项限制禁令。（人民日报记者花放）,[],1,2020/4/10 13:53
1298,【#俄罗斯总理称已感染新冠病毒#】当地时间4月30日下午俄新社报道称，俄罗斯总理米舒斯京向普京总统表示，称其已经感染新冠病毒,米舒斯京提议俄第一副总理安德烈·别洛乌索夫暂代其职,【#俄罗斯总理称已感染新冠病毒#】当地时间4月30日下午俄新社报道称，俄罗斯总理米舒斯京向普京总统表示，称其已经感染新冠病毒。米舒斯京提议俄第一副总理安德烈·别洛乌索夫暂代其职。同时，米舒斯京表示，政府将继续工作，他将与政府保持联系。（人民日报记者屈佩） ​​​​,[],1,2020/5/1 6:28
1299,据江西疫情防控应急指挥部高级别专家、省中医药防治专家组组长刘良徛介绍，临床上绝大多数患者都能在轻症阶段通过中药或中西医结合治疗来控制病情或治愈,据介绍，江西中医药大学附属医院抚生院区（省中西医结合救治定点医院）收治的23名确诊患者中有14人使用纯中医治疗，9人用中西医结合治疗， 其中2名纯中医治疗的患者今天出院,【#江西2名纯中医治疗患者今日出院#】2月16日15时，江西省新型冠状病毒肺炎疫情防控工作新闻发布会（第十场）在南昌举行。据介绍，江西中医药大学附属医院抚生院区（省中西医结合救治定点医院）收治的23名确诊患者中有14人使用纯中医治疗，9人用中西医结合治疗， 其中2名纯中医治疗的患者今天出院。据江西疫情防控应急指挥部高级别专家、省中医药防治专家组组长刘良徛介绍，临床上绝大多数患者都能在轻症阶段通过中药或中西医结合治疗来控制病情或治愈。目前临床上“无症状”新冠肺炎患者并不少见。所谓“无症状”，只是指无发热、咳嗽等症状，从中医角度来看，并非真的是无症状，实际上，在饮食、大小便、精神状态、体力、躯体感觉、舌象、脉象等方面已经出现异常，因此这部分患者是需要尽早有针对性地给予中医药治疗，可以有效遏制病情发展。对于重型和危重型的患者，中医药的优势主要优势体现在改善临床症状、减轻发热症状、控制病情进展、缩短治疗时间、减少激素用量、减轻并发症。截至2月15日24时，江西省确诊病例925例中，有878例使用中药汤剂或者中成药联合西医治疗，使用率达95%；878例经过中医药或中西医结合治疗的患者中719例病情好转，有效率达82%；239例治愈出院患者中有218名患者通过中西医结合方法治疗痊愈出院，占比达91%。O刚刚江西传来好消息！2名纯中医治疗患者今日...,[],1,2020/2/16 21:27
1300,【人民微评：感受钟南山院士身上的爱国情怀】从#医生看的不是病而是病人#，到3天假期一直在工作，再到出去留学从没想过不回来，钟老让人心怀敬意，不只是因为他的专业水平、敬业精神，更因为他身上激荡着爱国情感,科学无国界，科学家有祖国，目光有多坚定，对斯土斯民就爱得多深沉,【人民微评：感受钟南山院士身上的爱国情怀】从#医生看的不是病而是病人#，到3天假期一直在工作，再到出去留学从没想过不回来，钟老让人心怀敬意，不只是因为他的专业水平、敬业精神，更因为他身上激荡着爱国情感。科学无国界，科学家有祖国，目光有多坚定，对斯土斯民就爱得多深沉。,[],1,2020/4/7 23:01
1301,韩先生安慰小孔不要自责和顾虑，安心治病，并且考虑到实际情况， #房东为确诊外卖骑手减免房租#,#北京确诊外卖骑手获房东减免房租#】日前确诊感染新冠肺炎的北京外卖骑手小孔，目前病情稳定,【暖心！#北京确诊外卖骑手获房东减免房租#】日前确诊感染新冠肺炎的北京外卖骑手小孔，目前病情稳定。他的房东韩先生在受访时表示，小孔确诊后几次致电，担心他们被连累，挂念着他们的核酸检测结果。韩先生安慰小孔不要自责和顾虑，安心治病，并且考虑到实际情况， #房东为确诊外卖骑手减免房租#。L北京卫视生命缘的微博视频,[],1,2020/6/28 22:05
